FCC,BCC,HCP,IM,Phase,Alloy name,Environment,Concentration in M,Electrolyte,Corrosion potential (mV vs SCE),Pitting potential (mV vs SCE),Icorr (microA/cm2),Calculated passive window,Processing,Al,B,Be,Co,Cr,Cu,Fe,Ga,Hf,La,Mg,Mn,Mo,Nb,Ni,Si,Sn,Ta,Ti,V,W,Y,Zn,Zr,Reference
1,0,0,0,FCC,Fe29.26Ni17.57Co16.95Mn15.24Cr20.85Nb0.09 ,3.5wt% NaCl,0.6,NaCl,-460,340,2.38,800,wet grinding ,0,0,0,0.169567827,0.208583433,0,0.292717087,0,0,0,0,0.152460984,0,0.00090036,0.175770308,0,0,0,0,0,0,0,0,0,150.203.68.65 (https://iopscience.iop.org/article/10.1149/07711.0741ecst/pdf)
1,0,0,0,FCC,Fe39.8Ni15.42Co14.89Mn13.62Cr16.06Nb0.17,3.5wt% NaCl,0.6,NaCl,-410,730,0.41,1140,wet grinding ,0,0,0,0.148959584,0.160664266,0,0.398159264,0,0,0,0,0.136254502,0,0.00170068,0.154261705,0,0,0,0,0,0,0,0,0,150.203.68.65 (https://iopscience.iop.org/article/10.1149/07711.0741ecst/pdf)
1,0,0,0,FCC,Fe46.86Ni12.88Co12.54Mn11.72Cr15.8Nb0.16,3.5wt% NaCl,0.6,NaCl,-470,240,1.01,710,wet grinding ,0,0,0,0.12545018,0.158063225,0,0.468787515,0,0,0,0,0.117246899,0,0.00160064,0.128851541,0,0,0,0,0,0,0,0,0,150.203.68.65 (https://iopscience.iop.org/article/10.1149/07711.0741ecst/pdf)
1,0,0,0,FCC,Fe22.63Ni26.06Co26.82Mn24.47 ,3.5wt% NaCl,0.6,NaCl,-510,,2.58,,wet grinding ,0,0,0,0.268253651,0,0,0.226345269,0,0,0,0,0.24474895,0,0,0.26065213,0,0,0,0,0,0,0,0,0,150.203.68.65 (https://iopscience.iop.org/article/10.1149/07711.0741ecst/pdf)
1,0,0,0,FCC,CoCrFeNi,0.6M NaCl,0.6,NaCl,-260,310,,570,AM,0,0,0,0.25,0.25,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,https://doi.org/10.1007/s10853-018-2652-2
1,0,0,0,FCC,CoCrFeNiCu0.5,0.6M NaCl,0.6,NaCl,-290,90,,380,missing,0,0,0,0.222222222,0.222222222,0.111111111,0.222222222,0,0,0,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,https://doi.org/10.1007/s10853-018-2652-2
1,0,0,0,FCC,CoCrFeNiCu,0.6M NaCl,0.6,NaCl,-330,80,,410,missing,0,0,0,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,https://doi.org/10.1007/s10853-018-2652-2
1,0,0,0,FCC,CoCrFeNiAl0.5,0.6M NaCl,0.6,NaCl,-225,385,,610,HIP,0.111111111,0,0,0.222222222,0.222222222,0,0.222222222,0,0,0,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,https://doi.org/10.1007/s10853-018-2652-2
1,0,0,0,FCC,CoCrFeNiAl0.5 ,0.6M NaCl,0.6,NaCl,40,710,,670,annealed,0.111111111,0,0,0.222222222,0.222222222,0,0.222222222,0,0,0,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,https://doi.org/10.1007/s10853-018-2652-2
1,1,0,0,FCC + BCC,Co 0.4 FeCr 0.9 Cu0.3, pH 6.8; NaCl concentra- tion 50 g/L; deposition rate 1.6 mL/h; temperature 35 ± 2 °C,0.854,NaCl,-115,,2.71,,vacuum-arc melting,0,0,0,0.303030303,0.303030303,0.090909091,0.303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://doi.org/10.1016/j.jmst.2022.02.001
1,1,0,0,FCC + BCC,Co 0.4 FeCr 0.9 Cu 0.5, pH 6.8; NaCl concentra- tion 50 g/L; deposition rate 1.6 mL/h; temperature 35 ± 2 °C,0.854,NaCl,-111,,2.46,,vacuum-arc melting,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://doi.org/10.1016/j.jmst.2022.02.001
1,0,0,0,FCC,NiCo,0.1 M NaCl,0.1,NaCl,-326,,0.29,,missing,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,https://doi.org/10.1007/s11431-017-9114-1
1,0,0,0,FCC,NiCoFe,0.1 M NaCl,0.1,NaCl,-448,,0.44,,missing,0,0,0,0.333333333,0,0,0.333333333,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,https://doi.org/10.1007/s11431-017-9114-1
1,0,0,0,FCC,NiCoCr,0.1 M NaCl,0.1,NaCl,-266,,0.028,,missing,0,0,0,0.333333333,0.333333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,https://doi.org/10.1007/s11431-017-9114-1
1,0,0,0,FCC,NiCoCrFe,0.1 M NaCl,0.1,NaCl,-269,,0.04,,missing,0,0,0,0.25,0.25,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,https://doi.org/10.1007/s11431-017-9114-1
1,0,0,0,FCC,NiCo,0.1 M NaCl,0.1,NaCl,-233,,287,,missing,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,https://doi.org/10.1007/s11431-017-9114-1
1,0,0,0,FCC,NiCoFe,0.1 M NaCl,0.1,NaCl,-198,,228,,missing,0,0,0,0.333333333,0,0,0.333333333,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,https://doi.org/10.1007/s11431-017-9114-1
1,0,0,0,FCC,NiCoCr,0.1 M NaCl,0.1,NaCl,-163,,23,,missing,0,0,0,0.333333333,0.333333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,https://doi.org/10.1007/s11431-017-9114-1
1,0,0,0,FCC,NiCoCrFe,0.1 M NaCl,0.1,NaCl,-222,,208,,missing,0,0,0,0.25,0.25,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,https://doi.org/10.1007/s11431-017-9114-1
0,1,0,1,BCC+FeMn+Cr-rich σ,AlCuCrFeMn,0.6M NaCl,0.6,NaCl,-892,,6.97,,missing,0.2,0,0,0,0.2,0.2,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,https://doi.org/10.1007/s11665-018-3536-y
0,1,0,1,BCC+FeMn+Cr-rich σ,AlCuCrFeMnW0.05,0.6M NaCl,0.6,NaCl,-876,,6.12,,missing,0.198019802,0,0,0,0.198019802,0.198019802,0.198019802,0,0,0,0,0.198019802,0,0,0,0,0,0,0,0,0.00990099,0,0,0,https://doi.org/10.1007/s11665-018-3536-y
0,1,0,1,BCC+FeMn+Cr-rich σ,AlCuCrFeMnW0.1,0.6M NaCl,0.6,NaCl,-716,,5.39,,missing,0.196078431,0,0,0,0.196078431,0.196078431,0.196078431,0,0,0,0,0.196078431,0,0,0,0,0,0,0,0,0.019607843,0,0,0,https://doi.org/10.1007/s11665-018-3536-y
0,1,0,1,BCC+FeMn+Cr-rich σ,AlCuCrFeMnW0.5,0.6M NaCl,0.6,NaCl,-503,,4.32,,missing,0.181818182,0,0,0,0.181818182,0.181818182,0.181818182,0,0,0,0,0.181818182,0,0,0,0,0,0,0,0,0.090909091,0,0,0,https://doi.org/10.1007/s11665-018-3536-y
0,1,0,1,BCC+FeMn+Cr-rich σ,AlCuCrFeMnW,0.6M NaCl,0.6,NaCl,-313,,3.32,,missing,0.166666667,0,0,0,0.166666667,0.166666667,0.166666667,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0.166666667,0,0,0,https://doi.org/10.1007/s11665-018-3536-y
0,1,0,0,BCC,Ti1(FeCoNi)12(Al0Ti1)0.5Cr2.5,0.5mol/l H2SO4,0.5,H2SO4,-553.7,838.8,31.41,1392.5,Laser Cladding,0,0,0,0.25,0.15625,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0.03125,0,0,0,0,0,https://doi.org/10.3390/met12050740
0,1,0,0,BCC,Al0.5Ti0.5(FeCoNi)12(Al0.5Ti0.5)0.5Cr2.5,0.5mol/l H2SO4,0.5,H2SO4,-605,756.7,35.65,1361.7,Laser Cladding,0.015625,0,0,0.25,0.15625,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0.015625,0,0,0,0,0,https://doi.org/10.3390/met12050740
0,1,0,0,BCC,Al1(FeCoNi)12(Al1Ti0)0.5Cr2.5,0.5mol/l H2SO4,0.5,H2SO4,-468.8,989.6,44.77,1458.4,Laser Cladding,0.03125,0,0,0.25,0.15625,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,https://doi.org/10.3390/met12050740
1,0,0,0,FCC,CrFe1.5MnNi0.5,0.5M H2SO4,0.5,H2SO4,-473,,686,,missing,0,0,0,0,0.25,0,0.375,0,0,0,0,0.25,0,0,0.125,0,0,0,0,0,0,0,0,0,http://dx.doi.org/10.1038/s41529-017-0009-y
1,1,0,0,FCC + BCC,Al0.3CrFe1.5MnNi0.5,1M NaCl,1,NaCl,-438,,2390,,missing,0.069767442,0,0,0,0.23255814,0,0.348837209,0,0,0,0,0.23255814,0,0,0.11627907,0,0,0,0,0,0,0,0,0,http://dx.doi.org/10.1038/s41529-017-0009-y
0,1,0,0,BCC,Al0.5CrFe1.5MnNi0.5,0.5M H2SO4,0.5,H2SO4,-450,,5080,,missing,0.111111111,0,0,0,0.222222222,0,0.333333333,0,0,0,0,0.222222222,0,0,0.111111111,0,0,0,0,0,0,0,0,0,http://dx.doi.org/10.1038/s41529-017-0009-y
1,0,0,0,FCC,CoCrFeNi,0.5M H2SO4,0.5,H2SO4,-325,,15.8,,LM,0,0,0,0.25,0.25,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,http://dx.doi.org/10.1038/s41529-017-0009-y
1,1,0,0,FCC + BCC,Al0.25CoCrFeNi,0.5M H2SO4,0.5,H2SO4,-339,,16.7,,missing,0.058823529,0,0,0.235294118,0.235294118,0,0.235294118,0,0,0,0,0,0,0,0.235294118,0,0,0,0,0,0,0,0,0,http://dx.doi.org/10.1038/s41529-017-0009-y
1,1,0,0,FCC + BCC,Al0.5CoCrFeNi,0.5M H2SO4,0.5,H2SO4,-328,,13.4,,missing,0.111111111,0,0,0.222222222,0.222222222,0,0.222222222,0,0,0,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,http://dx.doi.org/10.1038/s41529-017-0009-y
0,1,0,1,BCC+B2,AlCoCrFeNi,0.5M NaCl,0.5,NaCl,-338,,13.1,,missing,0.2,0,0,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,http://dx.doi.org/10.1038/s41529-017-0009-y
1,0,0,0,FCC,FeCoNiCrCu0.5Al0.5,0.5M H2SO4,0.5,H2SO4,-286,,13.1,,missing,0.1,0,0,0.2,0.2,0.1,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,http://dx.doi.org/10.1038/s41529-017-0009-y
0,1,0,0,BCC,FeCoNiCrCu0.5Al,0.5M H2SO4,0.5,H2SO4,-288,,0.821,,missing,0.181818182,0,0,0.181818182,0.181818182,0.090909091,0.181818182,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0,0,0,0,http://dx.doi.org/10.1038/s41529-017-0009-y
1,1,0,0,FCC+BCC,FeCoNiCrCu0.5Al1.5,0.6M NaCl,0.6,NaCl,-443,,0.0187,,missing,0.25,0,0,0.166666667,0.166666667,0.083333333,0.166666667,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,http://dx.doi.org/10.1038/s41529-017-0009-y
1,0,0,0,FCC,Al0.3CrFe1.5MnNi0.5,0.6M NaCl,0.6,NaCl,-230,,0.0241,,missing,0.069767442,0,0,0,0.23255814,0,0.348837209,0,0,0,0,0.23255814,0,0,0.11627907,0,0,0,0,0,0,0,0,0,http://dx.doi.org/10.1038/s41529-017-0009-y
1,0,0,0,FCC,Al0.3CrFe1.5MnNi0.5Ti0.2,0.6M NaCl,0.6,NaCl,-310,,0.734,,missing,0.066666667,0,0,0,0.222222222,0,0.333333333,0,0,0,0,0.222222222,0,0,0.111111111,0,0,0,0.044444444,0,0,0,0,0,http://dx.doi.org/10.1038/s41529-017-0009-y
1,0,0,0,FCC,Al0.3CrFe1.5MnNi0.5,0.6M NaCl,0.6,NaCl,-230,,0.0241,,missing,0.069767442,0,0,0,0.23255814,0,0.348837209,0,0,0,0,0.23255814,0,0,0.11627907,0,0,0,0,0,0,0,0,0,http://dx.doi.org/10.1038/s41529-017-0009-y
1,0,0,0,FCC,Al0.3CrFe1.5MnNi0.5Si0.2,0.5M HNO3,0.5,HNO3,-300,,0.0471,,missing,0.066666667,0,0,0,0.222222222,0,0.333333333,0,0,0,0,0.222222222,0,0,0.111111111,0.044444444,0,0,0,0,0,0,0,0,http://dx.doi.org/10.1038/s41529-017-0009-y
1,1,0,0,FCC + BCC,Al2CrFeCoCuNi,0.5M HNO3,0.5,HNO3,-180,,38,,missing,0.285714286,0,0,0.142857143,0.142857143,0.142857143,0.142857143,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,http://dx.doi.org/10.1038/s41529-017-0009-y
1,1,0,0,FCC + BCC,Al2CrFeCoCuNiTi0.5,0.5M HNO3,0.5,HNO3,-300,,22,,missing,0.266666667,0,0,0.133333333,0.133333333,0.133333333,0.133333333,0,0,0,0,0,0,0,0.133333333,0,0,0,0.066666667,0,0,0,0,0,http://dx.doi.org/10.1038/s41529-017-0009-y
1,1,0,0,FCC + BCC,Al2CrFeCoCuNiTi,0.5M HNO3,0.5,HNO3,-330,,7.3,,missing,0.25,0,0,0.125,0.125,0.125,0.125,0,0,0,0,0,0,0,0.125,0,0,0,0.125,0,0,0,0,0,http://dx.doi.org/10.1038/s41529-017-0009-y
1,1,0,0,FCC + BCC,Al2CrFeCoCuNiTi1.5,0.5M HNO3,0.5,HNO3,-300,,4.4,,missing,0.235294118,0,0,0.117647059,0.117647059,0.117647059,0.117647059,0,0,0,0,0,0,0,0.117647059,0,0,0,0.176470588,0,0,0,0,0,http://dx.doi.org/10.1038/s41529-017-0009-y
1,1,0,0,FCC + BCC,Al2CrFeCoCuNiTi2,0.6M NaCl,0.6,NaCl,-150,,2.7,,missing,0.222222222,0,0,0.111111111,0.111111111,0.111111111,0.111111111,0,0,0,0,0,0,0,0.111111111,0,0,0,0.222222222,0,0,0,0,0,http://dx.doi.org/10.1038/s41529-017-0009-y
0,0,0,0,missing,AlCoCrFeNi,0.5M H2SO4,0.5,H2SO4,-294,,0.093,,missing,0.2,0,0,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,http://dx.doi.org/10.1038/s41529-017-0009-y
1,1,0,0,FCC + BCC,Al2CrFeCoCuTi,1M NaOH,1,NaOH,-510,,68,,missing,0.285714286,0,0,0.142857143,0.142857143,0.142857143,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,http://dx.doi.org/10.1038/s41529-017-0009-y
1,1,0,0,FCC + BCC,Al2CrFeCoCuTiNi0.5,1M NaOH,1,NaOH,-430,,32,,missing,0.266666667,0,0,0.133333333,0.133333333,0.133333333,0.133333333,0,0,0,0,0,0,0,0.066666667,0,0,0,0.133333333,0,0,0,0,0,http://dx.doi.org/10.1038/s41529-017-0009-y
1,1,0,0,FCC + BCC,Al2CrFeCoCuTiNi,1M NaOH,1,NaOH,-220,,13,,missing,0.25,0,0,0.125,0.125,0.125,0.125,0,0,0,0,0,0,0,0.125,0,0,0,0.125,0,0,0,0,0,http://dx.doi.org/10.1038/s41529-017-0009-y
1,1,0,0,FCC + BCC,Al2CrFeCoCuTiNi1.5,1M NaOH,1,NaOH,-480,,64,,missing,0.235294118,0,0,0.117647059,0.117647059,0.117647059,0.117647059,0,0,0,0,0,0,0,0.176470588,0,0,0,0.117647059,0,0,0,0,0,http://dx.doi.org/10.1038/s41529-017-0009-y
1,1,0,0,FCC + BCC,Al2CrFeCoCuTiNi2,0.6M NaCl,0.6,NaCl,-500,,67,,missing,0.222222222,0,0,0.111111111,0.111111111,0.111111111,0.111111111,0,0,0,0,0,0,0,0.222222222,0,0,0,0.111111111,0,0,0,0,0,http://dx.doi.org/10.1038/s41529-017-0009-y
0,0,0,0,missing,FeCoNiCr,0.6M NaCl,0.6,NaCl,-260,310,0.0315,570,missing,0,0,0,0.25,0.25,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,http://dx.doi.org/10.1038/s41529-017-0009-y
0,0,0,0,missing,FeCoNiCrCu0.5,0.6M NaCl,0.6,NaCl,-290,90,0.723,380,missing,0,0,0,0.222222222,0.222222222,0.111111111,0.222222222,0,0,0,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,http://dx.doi.org/10.1038/s41529-017-0009-y
0,0,0,0,missing,FeCoNiCrCu,1M H2SO4,1,H2SO4,-330,80,1.32,410,missing,0,0,0,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,http://dx.doi.org/10.1038/s41529-017-0009-y
0,0,0,0,missing,CuCr2Fe2Ni2Mn2,1M H2SO4,1,H2SO4,-974,,2.09,,missing,0,0,0,0,0.222222222,0.111111111,0.222222222,0,0,0,0,0.222222222,0,0,0.222222222,0,0,0,0,0,0,0,0,0,http://dx.doi.org/10.1038/s41529-017-0009-y
0,0,0,0,missing,Cu2CrFe2NiMn2,0.6M NaCl,0.6,NaCl,-1144,,40.2,,missing,0,0,0,0,0.125,0.25,0.25,0,0,0,0,0.25,0,0,0.125,0,0,0,0,0,0,0,0,0,http://dx.doi.org/10.1038/s41529-017-0009-y
1,0,0,0,FCC,Cu0.5CoCrFeNi,1M H2SO4,1,H2SO4,-280,70,0.00203,350,missing,0,0,0,0.222222222,0.222222222,0.111111111,0.222222222,0,0,0,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,http://dx.doi.org/10.1038/s41529-017-0009-y
1,0,0,0,FCC,Al0.5CoCrCuFeNi,1M H2SO4,1,H2SO4,-359,,787,,missing,0.090909091,0,0,0.181818182,0.181818182,0.181818182,0.181818182,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0,0,0,0,http://dx.doi.org/10.1038/s41529-017-0009-y
1,0,0,0,FCC,Al0.5CoCrCuFeNiB0.2,1M H2SO4,1,H2SO4,-365,,1030,,missing,0.087719298,0.035087719,0,0.175438596,0.175438596,0.175438596,0.175438596,0,0,0,0,0,0,0,0.175438596,0,0,0,0,0,0,0,0,0,http://dx.doi.org/10.1038/s41529-017-0009-y
1,0,0,0,FCC,Al0.5CoCrCuFeNiB0.6,1M H2SO4,1,H2SO4,-392,,2630,,missing,0.081967213,0.098360656,0,0.163934426,0.163934426,0.163934426,0.163934426,0,0,0,0,0,0,0,0.163934426,0,0,0,0,0,0,0,0,0,http://dx.doi.org/10.1038/s41529-017-0009-y
1,0,0,0,FCC,Al0.5CoCrCuFeNiB,0.6M NaCl,0.6,NaCl,-403,,2850,,missing,0.076923077,0.153846154,0,0.153846154,0.153846154,0.153846154,0.153846154,0,0,0,0,0,0,0,0.153846154,0,0,0,0,0,0,0,0,0,http://dx.doi.org/10.1038/s41529-017-0009-y
1,0,0,0,FCC,Al0.5CoCrCuFeNi,5% NaOH,5,NaOH,-1030,-490,94.9,540,missing,0.090909091,0,0,0.181818182,0.181818182,0.181818182,0.181818182,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0,0,0,0,http://dx.doi.org/10.1038/s41529-017-0009-y
1,0,0,0,FCC,Al0.5CoCrCuFeNiB0.02,5% NaOH,5,NaOH,-1089,-397,2.13,692,missing,0.09057971,0.003623188,0,0.18115942,0.18115942,0.18115942,0.18115942,0,0,0,0,0,0,0,0.18115942,0,0,0,0,0,0,0,0,0,http://dx.doi.org/10.1038/s41529-017-0009-y
1,0,0,0,FCC,Al0.5CoCrCuFeNiB0.03,5% NaOH,5,NaOH,-1097,-393,3.23,704,missing,0.090415913,0.005424955,0,0.180831826,0.180831826,0.180831826,0.180831826,0,0,0,0,0,0,0,0.180831826,0,0,0,0,0,0,0,0,0,http://dx.doi.org/10.1038/s41529-017-0009-y
1,0,0,0,FCC,Al0.5CoCrCuFeNiB0.04,5% NaOH,5,NaOH,-966,-421,96.9,545,missing,0.090252708,0.007220217,0,0.180505415,0.180505415,0.180505415,0.180505415,0,0,0,0,0,0,0,0.180505415,0,0,0,0,0,0,0,0,0,http://dx.doi.org/10.1038/s41529-017-0009-y
1,0,0,0,FCC,Al0.5CoCrCuFeNiB0.05,5% NaOH,5,NaOH,-1095,-425,1.35,670,missing,0.09009009,0.009009009,0,0.18018018,0.18018018,0.18018018,0.18018018,0,0,0,0,0,0,0,0.18018018,0,0,0,0,0,0,0,0,0,http://dx.doi.org/10.1038/s41529-017-0009-y
1,0,0,0,FCC,Al0.5CoCrCuFeNiB0.07,5% NaOH,5,NaOH,-1103,-414,1.86,689,missing,0.089766607,0.012567325,0,0.179533214,0.179533214,0.179533214,0.179533214,0,0,0,0,0,0,0,0.179533214,0,0,0,0,0,0,0,0,0,http://dx.doi.org/10.1038/s41529-017-0009-y
1,0,0,0,FCC,Al0.5CoCrCuFeNiB0.09,5% NaOH,5,NaOH,-1173,-433,2.03,740,missing,0.089445438,0.016100179,0,0.178890877,0.178890877,0.178890877,0.178890877,0,0,0,0,0,0,0,0.178890877,0,0,0,0,0,0,0,0,0,http://dx.doi.org/10.1038/s41529-017-0009-y
1,0,0,0,FCC,Al0.5CoCrFeNi,0.6M NaCl,0.6,NaCl,-570,130,0.17,700,missing,0.111111111,0,0,0.222222222,0.222222222,0,0.222222222,0,0,0,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,http://dx.doi.org/10.1038/s41529-017-0009-y
1,0,0,0,FCC,AlCrFeNiCoCu,1M NaCl,1,NaCl,-12,,0.00323,,missing,0.166666667,0,0,0.166666667,0.166666667,0.166666667,0.166666667,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,http://dx.doi.org/10.1038/s41529-017-0009-y
1,0,0,0,FCC,CoCrCuFeNiNb,1M HCl,1,HCl,-397,,89.3,,missing,0,0,0,0.166666667,0.166666667,0.166666667,0.166666667,0,0,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0,http://dx.doi.org/10.1038/s41529-017-0009-y
1,0,0,0,FCC,FeCoNiCrMn,0.6M NaCl,0.6,NaCl,-390,,0.879,,electrolysis of solid oxides in molten CaCl2 at 850◦C,0,0,0,0.2,0.2,0,0.2,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,http://dx.doi.org/10.1149/2.1521714jes
1,0,0,0,FCC,FeCoNiCrMn,1M HCl,1,HCl,-350,,32.9,,electrolysis of solid oxides in molten CaCl2 at 850◦C,0,0,0,0.2,0.2,0,0.2,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,http://dx.doi.org/10.1149/2.1521714jes
1,0,0,0,FCC,FeCoNiCrMn,1M KOH,1,KOH,-589,,0.778,,electrolysis of solid oxides in molten CaCl2 at 850◦C,0,0,0,0.2,0.2,0,0.2,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,http://dx.doi.org/10.1149/2.1521714jes
1,0,0,0,FCC,Al2Cr5Cu5Fe53Ni35,Seawater (scan rate of 0.1mV/s),0.55,Seawater,-248.09,357.05,0.024,605.14,2◦C,0.02,0,0,0,0.05,0.05,0.53,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0, https://ssrn.com/abstract=4032452
1,0,0,0,FCC,Al2Cr5Cu5Fe53Ni35,Seawater (scan rate of 0.1mV/s),0.55,Seawater,-357.1,305.9,0.018,663,10◦C,0.02,0,0,0,0.05,0.05,0.53,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0, https://ssrn.com/abstract=4032452
1,0,0,0,FCC,Al2Cr5Cu5Fe53Ni35,Seawater (scan rate of 0.1mV/s),0.55,Seawater,-258.11,275.42,0.022,533.53,25◦C,0.02,0,0,0,0.05,0.05,0.53,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0, https://ssrn.com/abstract=4032452
1,0,0,0,FCC,Al2Cr5Cu5Fe53Ni35,Seawater (scan rate of 0.1mV/s),0.55,Seawater,-144.76,143.35,0.023,288.11,50◦C,0.02,0,0,0,0.05,0.05,0.53,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0, https://ssrn.com/abstract=4032452
1,0,0,0,FCC,Al2Cr5Cu5Fe53Ni35,Seawater (scan rate of 0.1mV/s),0.55,Seawater,-200.31,87.49,0.034,287.8,60◦C,0.02,0,0,0,0.05,0.05,0.53,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0, https://ssrn.com/abstract=4032452
1,0,0,0,FCC,Al2Cr5Cu5Fe53Ni35,Seawater (scan rate of 0.1mV/s),0.55,Seawater,-196.34,28.08,0.028,224.42,75◦C,0.02,0,0,0,0.05,0.05,0.53,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0, https://ssrn.com/abstract=4032452
1,0,0,0,FCC,Al2Cr5Cu5Fe53Ni35,Seawater (scan rate of 1 mV/s),0.55,Seawater,-443.31,347.75,0.133,791.06,2◦C,0.02,0,0,0,0.05,0.05,0.53,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,https://ssrn.com/abstract=4156630
1,0,0,0,FCC,Al2Cr5Cu5Fe53Ni35,Seawater (scan rate of 1 mV/s),0.55,Seawater,-526.6,311.66,0.179,838.26,10◦C,0.02,0,0,0,0.05,0.05,0.53,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,https://ssrn.com/abstract=4156630
1,0,0,0,FCC,Al2Cr5Cu5Fe53Ni35,Seawater (scan rate of 1 mV/s),0.55,Seawater,-348.7,232.02,0.201,580.72,25◦C,0.02,0,0,0,0.05,0.05,0.53,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,https://ssrn.com/abstract=4156630
1,0,0,0,FCC,Al2Cr5Cu5Fe53Ni35,Seawater (scan rate of 1 mV/s),0.55,Seawater,-207.8,153.25,0.21,361.05,50◦C,0.02,0,0,0,0.05,0.05,0.53,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,https://ssrn.com/abstract=4156630
1,0,0,0,FCC,Al2Cr5Cu5Fe53Ni35,Seawater (scan rate of 1 mV/s),0.55,Seawater,-261.34,48.06,0.549,309.4,60◦C,0.02,0,0,0,0.05,0.05,0.53,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,https://ssrn.com/abstract=4156630
1,0,0,0,FCC,Al2Cr5Cu5Fe53Ni35,Seawater (scan rate of 1 mV/s),0.55,Seawater,-279.65,-3.22,0.432,276.43,75◦C,0.02,0,0,0,0.05,0.05,0.53,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,https://ssrn.com/abstract=4156630
1,0,0,0,FCC,Al2Cr5Cu5Fe53Ni35,Seawater (scan rate of 10 mV/s),0.55,Seawater,-515.25,461.75,0.252,977,2◦C,0.02,0,0,0,0.05,0.05,0.53,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,https://ssrn.com/abstract=4156630
